@lat	@lon	name	tourism	historic	amenity	natural	leisure
39.6270924	-8.6729633	Residencia Coroa D'Ouro	hotel				
40.1008906	-7.4693037	Rua Professor Mesquita Barbosa	attraction	yes			
37.6244399	-8.4177047	Mooji Sangha Bhavan	apartment				
38.6978163	-9.2026168	Ermida de Nossa Senhora da Conceição			place_of_worship		
41.8590940	-8.6459105	Capela de Santa Rita de Romarigães			place_of_worship		
38.7394462	-7.5838404	Ermida de São Gens		chapel	place_of_worship		
37.8148896	-8.4996827	Capela de Bicos			place_of_worship		
38.6981149	-9.1985822	Ermida de Nossa Senhora das Dores		yes	place_of_worship		
37.0933292	-7.8967385		caravan_site				
39.4758406	-8.3378140	Constância.AL	guest_house				
37.6510158	-8.4045626	Igreja Paroquial de São Martinho das Amoreiras			place_of_worship		
41.2838708	-8.3395447	Parque de Lazer de Freamunde					park
38.7015564	-9.1815843			castle			
38.7054660	-9.1606833	Palacio Ramalhete	hotel	castle			
41.3486328	-8.1899187	Igreja Matriz de Várzea			place_of_worship		
37.6688510	-8.3751662	Capela da Aldeia das Amoreiras			place_of_worship		
37.7218312	-8.3405498	Capela da Funcheira			place_of_worship		
41.3736068	-8.2502465				place_of_worship		
41.3878507	-8.2432535				place_of_worship		
38.7185599	-9.1230290	Capela do Vale de Santo António		yes	place_of_worship		
39.8671027	-8.9295080	Casa Mortuária de Vieira de Leiria			place_of_worship		
38.6044329	-28.0236829	Pousada de Juventude de São Jorge	hostel				
38.6071368	-28.0338142	Parque de Campismo da Calheta	camp_site				
38.6008331	-28.0132725	Igreja Matriz de Santa Catarina			place_of_worship		
37.0242230	-7.8409963	Parque de Lazer					park
37.6280475	-7.5138828			ruins			
40.6442723	-8.6461016	Hotel As Américas	hotel				
37.8474231	-25.3021162	Capela do Cemitério da Salga			place_of_worship		
37.8551047	-25.2813965			yes			
39.4746237	-31.1491120	Parque de Lazer da Casa da Guarda	picnic_site				
39.4580277	-31.1265853		picnic_site				
39.4505962	-31.1282232	Museu e Auditório Municipal	museum				
39.1932127	-7.2838386	Igreja de São João Batista			place_of_worship		
38.6479436	-7.5484969			bandstand	shelter		bandstand
39.4307190	-9.0107874	Capela de Relvas			place_of_worship		
41.2662861	-8.6157576						park
38.5819434	-8.2273713	Convento de Santa Cruz de Rio Mourinho		monastery			
38.7011739	-9.2586365	Capela de Nossa Senhora da Boa Viagem			place_of_worship		
37.9615903	-8.8680704						park
38.7588672	-9.1883978	Palácio dos Condes de Carnide		castle			
41.2352011	-8.6386052						park
38.7062831	-9.1411393	Maria José Nogueira Pinto		memorial			
38.6463081	-28.1273644	Torre da Urzelina	attraction	ruins			
38.6319472	-28.0963965	Igreja de Santa Bárbara			place_of_worship		
38.4487403	-8.0870039	Ponte antiga de São Brás do Regedouro		bridge			
38.6501854	-28.1356186	Igreja de São Mateus			place_of_worship		
38.6823429	-28.2152247	Ermida Senhora do Livramento			place_of_worship		
41.5323725	-8.6220066	Capela de São José			place_of_worship		
38.6830095	-28.2194297			ruins			
40.9551301	-8.6280512	Capela Nossa Senhora do Alívio			place_of_worship		
38.2581118	-7.9754239	Ermida de Santa Luzia			place_of_worship		
41.7712075	-8.5674246	Capela do Senhor da Cruz de Pedra			place_of_worship		
39.6286602	-8.1428885				place_of_worship		
32.7907083	-17.0415628	Gardens Guest House-Hostel	hostel				
40.6813975	-8.5933209	Capela de Santo António do Rego			place_of_worship		
39.7620893	-8.8412814	Parque de Merendas da Barosa	picnic_site				
40.6832853	-8.5961460	Capela do Espirito Santo			place_of_worship		
39.7122233	-8.6037905				place_of_worship		
39.7104677	-8.6035164	Parque de Merendas do Olival	picnic_site				
39.7123248	-8.5301760				place_of_worship		
39.7074148	-8.5335913				place_of_worship		
41.5357078	-8.6268802	IPCA					park
39.1446907	-9.0180461	Igreja Paroquial de Abrigada			place_of_worship		
37.1233597	-8.5802830	Pestana Blue Alvor Beach	hotel				
38.2536336	-7.9957919	Ermida do Senhor Jesus das Almas			place_of_worship		
40.3999543	-7.9507675	Parque da Escola Velha					park
39.1338104	-7.5795620	Termas de Sulfúrea					park
39.1331951	-7.5922382	Igreja do Espírito Santo			place_of_worship		
38.2899956	-8.0447522				place_of_worship		
39.0101194	-9.4251414	Forte de Santa Susana		fort			
39.0627734	-9.4072938	Igreja da Assenta			place_of_worship		
41.5649413	-8.3809040						park
38.3805617	-8.1573973		apartment				
38.3807458	-8.1572544	Monte Cabeça Gorda	apartment				
41.3415136	-8.2296551	Igreja de Sernande			place_of_worship		
37.0410257	-7.7826138		picnic_site				
39.6710305	-8.1873973	São Martinho			place_of_worship		
38.7507049	-9.1282378	Geomonumento do Parque da Bela Vista	attraction				nature_reserve
38.7752221	-9.1225411	Geomonumento da Rua dos Eucaliptos	attraction			bare_rock	nature_reserve
38.7377568	-9.1058078	Geomonumento da Rua Capitão Leitão					nature_reserve
38.7508696	-9.1925751	Geomonumento da Quinta da Granja				bare_rock	nature_reserve
38.7034264	-9.1892187	Geomonumento da Rua da Aliança Operária				bare_rock	nature_reserve
38.7285347	-9.1693594	Geomonumento da Avenida Calouste Gulbenkian	attraction				park
38.7309524	-9.1767077	Geomonumento do Parque da Pedra	attraction				nature_reserve
38.7223187	-9.1698273	Geomonumento da Avenida Duarte Pacheco	attraction			bare_rock	park
38.7060728	-9.1920358	Geomonumento do Rio Seco				bare_rock	nature_reserve
38.7063799	-9.1933634	Geomonumento do Rio Seco				bare_rock	nature_reserve
41.1764425	-8.5624950	Parque Urbano de Rio Tinto					park
41.1588769	-8.6307767	Casa da Música	attraction		concert_hall		
41.7067583	-7.4914935	Igreja Matriz de Vila Nova de Veiga			place_of_worship		
41.2377841	-7.7722384	Albergue	hostel				
38.0483165	-7.9384030	Diabrória	guest_house				
41.4002113	-8.2931888						park
40.3663900	-8.4559422						park
37.9588806	-8.8646545	Escola das Artes do Alentejo Litoral		yes	music_school		
38.5163523	-8.8327070						park
39.6758751	-8.1490728	Igreja de Santa Maria			place_of_worship		
37.0868412	-8.2274870		hotel				
37.1905727	-8.6006960	COAA	guest_house				
37.0847399	-7.7879126				place_of_worship		
37.0881945	-8.2258807		hotel				
37.0878763	-8.2257872		hotel				
37.0876150	-8.2257624		hotel				
37.0875919	-8.2254479		hotel				
37.0879400	-8.2254890		hotel				
37.0868859	-8.2254083		hotel				
37.0867542	-8.2265761		hotel				
37.0882378	-8.2274720		hotel				
37.0865823	-8.2263048		hotel				
39.7217102	-8.1445977						park
40.3469423	-6.9214531				place_of_worship		
38.9762562	-9.3736089	Campo Escutista de Santo Isidoro	camp_site				
39.9168303	-8.1451878	Igreja de Nossa Senhora da Assunção	attraction		place_of_worship		
39.9185805	-8.1452935	Jardim da Devesa					park
40.1598268	-8.1113306	Parque do Cerejal					park
40.1547872	-8.1096268	Igreja da Misericórdia			place_of_worship		
40.1545866	-8.1131040	Capela do Castelo			place_of_worship		
40.1539493	-8.1135931	Góis Camping	camp_site				
40.0056776	-8.2083758	Igreja Matriz de Castanheira de Pera			place_of_worship		
37.0911510	-8.2248203		hotel				
37.0924567	-8.2239303		hotel				
37.0903064	-8.2247145		hotel				
39.9835764	-8.7715920	Parque Fonte da Pedra	picnic_site				
38.3113409	-7.8582409	Igreja de Nossa Senhora da Assunção			place_of_worship		
40.7639661	-7.3298638				place_of_worship		
39.1728955	-7.2388628	Ermida do Rei Santo			place_of_worship		
39.1224010	-7.2749049				place_of_worship		
37.9597096	-8.8572587						park
37.9560224	-8.8695389	Sinerama	hotel				
37.8901161	-25.8206605	Igreja de Mosteiros			place_of_worship		
40.1907231	-8.4334721	Miradouro do Vale do Inferno	viewpoint				
38.0677420	-8.7813045	Hotel Rural Monte da Lezíria	hotel				
39.9820821	-8.8059250	Capela de São João			place_of_worship		
39.9862504	-8.8023747	Igreja Paroquial do Carriço			place_of_worship		
39.5788994	-7.6198417	Igreja São Simão			place_of_worship		
39.9675374	-8.7876475	Capela da Caxaria			place_of_worship		
39.4642269	-8.1947044						park
39.4627413	-8.1953060	Parque dos Quinchosos					park
39.4955159	-8.2148984	Capela Senhora da Luz			place_of_worship		
38.6443315	-9.0929804	Quinta da Trindade		manor			
41.3986377	-8.4760784						park
39.9700019	-8.7975025	Capela Marinha da Guia			place_of_worship		
37.1229618	-8.6110952		viewpoint				
37.0932430	-8.2266816	Vilanova Resort	hotel				
37.0922807	-8.2244380		hotel				
38.8672069	-9.0665503	Parque Urbano República					park
38.8663529	-9.0650961						park
38.8626055	-9.0650448						park
38.8643594	-9.0662740						park
38.8654910	-9.0639661						park
38.0595086	-8.7856347	Pilar do Céu	artwork				
38.7921132	-9.1235346	Parque Infantil do Prior Velho					park
39.6841550	-8.1797592			ruins			
39.6863848	-8.1843766				place_of_worship		
39.9161766	-8.4457639	Capela do Senhor do Bonfim			place_of_worship		
40.1415300	-8.1501805	Santuário Nossa Senhora do Rosário do Céu			place_of_worship		
37.1982469	-8.5887261	Centro de Acolhimento e Interpretação Monumentos visitáveis	information				
37.1993703	-8.5878497	Tholos de Alcalar 9	attraction	archaeological_site			
41.3792901	-8.3041128						park
40.4643425	-7.0256640	Igreja Matriz de Seixo do Côa			place_of_worship		
40.4615654	-7.0288367	Capela de São Sebastião			place_of_worship		
40.4570497	-7.0295980	Capela de Santa Bárbara			place_of_worship		
40.4456299	-7.0427004	Capela de Nossa Senhora dos Milagres			place_of_worship		
41.5742501	-8.3584273						park
41.5739221	-8.3591576						park
40.9479294	-8.3977576			granary			
40.9475989	-8.3962609			granary			
40.9496535	-8.3954980	Capela de Vér			place_of_worship		
40.9380355	-8.3977132	Capela da Abelheira		yes	place_of_worship		
40.9378361	-8.3982540	Coreto da Abelheira		bandstand			bandstand
39.6674652	-8.1667122			ruins			
41.0892264	-7.7427657	Zona de Lazer de Queimadela	attraction				sports_centre
40.0664893	-7.8055827		camp_site				
40.9290893	-8.5468690	Conde de Ferreira		building	community_centre		
37.1172823	-8.5430048	Miradouro dos Três Castelos	viewpoint				
38.7218316	-9.1565707	Aqueduto das Águas Livres		aqueduct			
33.0363265	-16.3677445	Pestana Ilha Dourada	hotel				
38.5370199	-28.6283151	Império da Rua de Santana			place_of_worship		
38.5296615	-28.6939209	Império do Divino Espírito Santo do Farrobim			place_of_worship		
38.5378649	-28.6757153	Império das Grotas			place_of_worship		
38.5330388	-28.6823870	Império do Divino Espírito Santo da Atalaia			place_of_worship		
38.5366824	-28.6638742	Império da Cruz da Portela			place_of_worship		
38.5439811	-28.6697979	Império do Cimo da Granja			place_of_worship		
38.5496239	-28.6293469	Império Infantil da Volta			place_of_worship		
38.5533399	-28.6285327	Império da Estrada da Caldeira			place_of_worship		
38.5497531	-28.6199284	Império da Lomba do Pilar			place_of_worship		
38.5573899	-28.6342041	Majesty Charming	guest_house				
38.5559123	-28.6314815	Casa Norberto Amaral		manor			
37.1239547	-8.3148961	Barco Pirata	theme_park				
37.1255895	-8.3161706	Habitat Cowabunga	attraction			wetland	
38.5318576	-28.6299051	Garden’s Nest East Villa	chalet				
38.5315037	-28.6301436	Garden’s Nest North Villa	guest_house				
38.7725520	-8.3668119				place_of_worship		
38.7736150	-8.3720462				place_of_worship		
39.9129089	-8.7719200	Parque de Merendas da Ilha	picnic_site				
39.9226973	-8.7587058	Igreja de São João			place_of_worship		
38.6387801	-9.1579186	Parque da Liberdade					park
41.7607858	-8.5904285	Pousada de Juventude	hostel				
37.1827397	-8.2809251	KrazyWorld Zoo	zoo				
38.7161886	-9.1727385	Chafariz da Meia-laranja	attraction	fountain	fountain	water	
38.6355372	-9.0383355	Parque de Água					park
38.6331637	-9.0378922						park
41.2697539	-8.5726377						park
41.2694883	-8.5726577						park
41.5379056	-8.4397936			wayside_cross			
37.0941429	-8.0724792						park
37.0939315	-8.0732506						park
37.0936559	-8.0733472						park
37.0943757	-8.0723580						park
38.5139882	-8.9131214	Posto de Comando e Observatório da Bateria de Albarquel		bunker			
38.5140417	-8.9134640	Moinho de Vento da Desgraça		windmill			
37.0918256	-8.2321874		hotel				
41.2852474	-8.6148702	Capela junto à Quinta dos Engrácias			place_of_worship		
38.3039902	-8.0155385	Monte dos Alfanges	guest_house				
37.0946122	-8.0720029						park
40.5856139	-7.5133900				place_of_worship		
38.5677956	-8.8986653	Igreja Matriz de São Pedro			place_of_worship		
40.5304298	-7.4418695			ruins			
40.5300826	-7.4414825	Quinta da Ribeira		ruins			
40.2648129	-8.2852621				place_of_worship		
40.0199040	-8.5811020				place_of_worship		
40.5817938	-7.3440203				place_of_worship		
41.1855242	-8.6134142	Hotel Quasar	hotel				
40.5818380	-7.4745596	Capela de Nossa Senhora das Dores			place_of_worship		
40.5887649	-7.4921496	Solar dos Cerveiras	guest_house				
40.5887199	-7.4904016	Igreja Matriz - Nossa Senhora do Rosário			place_of_worship		
37.7644749	-25.2116984		picnic_site				
38.3928420	-7.9659084	Igreja Matriz			place_of_worship		
38.7085227	-9.1658172			aqueduct			
38.7150898	-9.1997836			ruins			
41.2076605	-8.6190379	Capela do Encontro			place_of_worship		
40.4964389	-7.5908668	Capela do Senhor do Calvário			place_of_worship		
40.4967399	-7.5896687						park
40.5036209	-7.5761411	Parque Ecológico de Gouveia	zoo				park
40.4955276	-7.5922224	Hotel Eurosol Gouveia	hotel				
37.0657807	-7.7811728		caravan_site				
37.0612517	-7.7786409	Monte Belo Romão	guest_house				
38.7574401	-8.9595709	Miradouro Amália Rodrigues	viewpoint				
38.7567825	-8.9609151	Reserva Natural do Estário do Tejo	information				
38.7569467	-8.9620545	Capela de Nossa Senhora da Vida			place_of_worship		
38.7560405	-8.9637170	Igreja da Misericórdia			place_of_worship		
41.5982712	-7.2585627				place_of_worship		
41.6082432	-7.2742677				place_of_worship		
41.5929704	-7.2746679				place_of_worship		
37.8879127	-7.8941931				place_of_worship		
37.0806386	-8.1196350	Necrópole		ruins			
37.0803502	-8.1201369	Casas Tardo-Romanas		ruins			
38.7980960	-9.3996123	Almáa Sintra Hostel	hotel				
39.0649767	-8.7556536				place_of_worship		
39.0651979	-8.7558581	Museu Escaroupim e o Rio	museum				
39.0744313	-8.7464942	Parque de Campismo do Escaroupim	camp_site				
40.5117074	-7.3937193	Capela de Santo António			place_of_worship		
41.1122863	-8.5581875	Cruzeiro de Alferes		monument			
40.5210991	-7.3931444				place_of_worship		
41.0981608	-8.2267058	Castro dos Arados		archaeological_site			
41.3835617	-8.6555388	Cividade de Bagunte		archaeological_site			nature_reserve
41.3832266	-8.6558781			ruins			
41.3833711	-8.6556776			ruins			
41.3832651	-8.6555874			ruins			
41.3833716	-8.6558418			ruins			
41.3831723	-8.6558462			ruins			
41.3833086	-8.6556932			ruins			
41.3832226	-8.6556624			ruins			
41.3832561	-8.6556692			ruins			
41.3831844	-8.6559336			ruins			
41.3832803	-8.6557973			ruins			
41.3833044	-8.6558911			ruins			
41.3832671	-8.6559501			ruins			
40.5149361	-7.3932891	Igreja matriz - S. João Baptista			place_of_worship		
40.6333232	-7.6043055	Capela da Senhora do Bom Sucesso			place_of_worship		
40.6329305	-7.6053279	Castro do Bom Sucesso		archaeological_site			
40.9560307	-8.0848097	Castro do Cabeço dos Mouros		archaeological_site			
38.8007617	-9.4888161	Pedra de Alvidrar	attraction			bare_rock	
38.6352446	-9.2246705	Quinta dos Dois Irmãos	camp_site				
41.2853298	-6.9806717	Povoado fortificado do Curral da Cerca		archaeological_site			
41.2545508	-6.9806636	Povoado Fortificado de Cabreira no Rebentão		archaeological_site			
41.2510759	-6.9754330	Povoado Fortificado de Picões		archaeological_site			
41.2978814	-6.9918682	Povoado do Castelo de Gouveia		archaeological_site			
41.2810500	-7.0490392	Povoado de Baldoeiro		archaeological_site			
38.5373363	-28.6282542	Manta Ray Lodge	guest_house				
41.3644134	-8.5089093						park
39.1054549	-8.7110985	Igreja da Nossa Senhora da Conceição			place_of_worship		
40.8042858	-8.1198916	Castro da Cárcoda		archaeological_site			nature_reserve
41.2785997	-7.5707415	Castro de Sabrosa		archaeological_site			
41.3014876	-6.4580864	Castelo de Oleiros		archaeological_site			
41.8175307	-7.2336187	Castelo do Mau Vizinho. Alojamento Local	guest_house				
40.3628336	-8.0295867	Parque das Piscinas Municipais de Tábua					park
40.3596070	-8.0281809	Jardins da Câmara Municipal de Tábua					park
38.7930529	-9.1927061	Parque Urbano das Colinas do Cruzeiro					park
41.8231997	-8.3949206				place_of_worship		
41.8335906	-7.0016361		picnic_site		shelter		
41.8335232	-7.0017046		picnic_site		shelter		
41.8334615	-7.0017730		picnic_site		shelter		
41.8334024	-7.0018403		picnic_site		shelter		
41.8333363	-7.0019111		picnic_site		shelter		
41.8337209	-7.0010876		picnic_site		shelter		
41.8337190	-7.0009484		picnic_site		shelter		
41.8337146	-7.0007671		picnic_site		shelter		
41.8335320	-7.0013476	Parque Verde de Artes e Ofícios					park
38.8046093	-7.4589114						park
38.8039149	-7.4529402						park
38.8128424	-9.2268298			memorial			
38.7318530	-27.0578764			monument			
38.8070287	-7.4604652						park
38.7875674	-9.3904948	Palácio da Pena	attraction	castle			
39.6467651	-8.6269300				place_of_worship		
38.8730177	-7.1581262			building			
41.7864053	-8.8542868	Cividade de Afife-Âncora		archaeological_site			
41.6765756	-8.7255312	Castro do Santinho		archaeological_site			
37.8788215	-8.1633390	Vila Aljustrel	hotel				
42.0576386	-8.4081091	Citânia do Monte da Assunção		archaeological_site			
41.7224501	-8.6433068	Capela da Senhora da Rocha			place_of_worship		
41.6896911	-8.3939276	Citânia de São Julião de Caldelas		archaeological_site			
41.5871061	-8.2804366			archaeological_site			
41.5846651	-8.2796493			archaeological_site			
41.5846621	-8.2797338			archaeological_site			
41.5858190	-8.2799395	Castro de Lanhoso		archaeological_site			
41.4966535	-8.6473504	Castelo de Faria		castle			
39.8180184	-8.6884372	Capela de Nossa Senhora da Piedade			place_of_worship		
37.0504559	-7.7528932						park
41.3239645	-8.3873275			ruins			
41.3238321	-8.3872679			ruins			
41.3245539	-8.3858239			ruins			
41.3235945	-8.3871132			ruins			
41.3228793	-8.3856589			ruins			
41.3235161	-8.3858767			ruins			
41.3231971	-8.3856995			ruins			
41.3231792	-8.3864334			ruins			
41.3121293	-8.4476644	Capela da Senhora do Padrão			place_of_worship		
38.6889051	-9.3472530					grass	park
40.5235897	-7.5410195				place_of_worship		
40.5215892	-7.5434084	Igreja Matriz - S. Martinho			place_of_worship		
40.5313701	-7.5021774				place_of_worship		
40.5375975	-7.4918214				place_of_worship		
38.5375170	-28.6256829	Casa das Torrinhas	artwork	manor			
38.5387959	-28.6262664	Casa Freitas Pimentel		manor			
39.5998440	-8.8113281	Capela de São Miguel			place_of_worship		
38.3949659	-8.1545045	Capela de Nossa Senhora da Conceição			place_of_worship		
41.7363240	-8.7343810			ruins			
40.5187094	-7.5359070	Capela de Nossa Senhora da Ribeira			place_of_worship		
40.5186121	-7.5347432	Capela da Misericórdia			place_of_worship		
40.5222407	-7.5286543	Honey House	guest_house				
38.7936244	-9.1743803						park
41.7815100	-8.8542530	Quinta do Piroleiro	chalet				
40.1200699	-8.2417244	Untamed Wilds					park
40.1262842	-8.2487423	Old Rubber Factory Grounds					park
39.9596200	-8.4665326	Capela da Senhora da Orada			place_of_worship		
38.8105275	-7.4542657						park
38.8099619	-7.4535122						park
38.8066574	-7.4552315		museum				
38.8362024	-7.5757645						park
38.8055617	-7.4594917	Igreja de São Bartolomeu			place_of_worship		
38.8046398	-7.4534766	Capela de São Sebastião			place_of_worship		
38.8053746	-7.4534212	Igreja Matriz de Borba			place_of_worship		
38.8061037	-7.4550969	Igreja da Misericórdia			place_of_worship		
38.8031642	-7.4565214	Capela de Santo António		yes	place_of_worship		
38.8074044	-7.4592687	Capela do Senhor Jesus dos Aflitos			place_of_worship		
38.8063421	-7.4612544	Passo da Via Sacra da Rua Terreiro das Servas		wayside_shrine	place_of_worship		
38.8061285	-7.4579066	Passo da Via Sacra da Rua Aramenha		wayside_shrine	place_of_worship		
38.8053140	-7.4565647	Passo da Via Sacra do Alto da Praça		wayside_shrine	place_of_worship		
38.8039338	-7.4562207	Passo da Via Sacra da Rua Marquês de Marialva		wayside_shrine	place_of_worship		
40.1251597	-8.2558414	Quintinha Pedagógica					park
40.1123179	-8.2442118						park
38.6263856	-8.9141845						park
41.0954249	-7.8046350				place_of_worship		
41.0996351	-7.8140376	Casa da Real Companhia	hotel				
41.7738693	-7.7842547	Castro de São Vicente da Chã		archaeological_site			
41.6461362	-7.7535118			yes			
41.6457359	-7.7547598			yes			
41.6464705	-7.7545358			yes			
41.6459179	-7.7540685	Castro de Lesanho		archaeological_site			
41.5844211	-7.3995535			yes			
41.5851527	-7.3998093			yes			
41.5852194	-7.3993229			yes			
41.5846562	-7.3996562	Castro de Ribas		archaeological_site			
41.5830766	-7.4020572	Capela de Ribas			place_of_worship		
41.3225693	-8.3856358			ruins			
38.9862047	-8.5189878	Circuito de Manutenção					park
41.4766079	-7.1787138	Parque do Avião					park
41.5360788	-8.6091940	Residencial Solar da Estação	hotel				
38.4153758	-28.2762452	Igreja de São Bartolomeu			place_of_worship		
38.4131591	-28.2833321	Aldeia da Fonte	hotel				
38.5284546	-8.0211788	Moinho de Água da Mitra		watermill			
40.5204105	-7.5344804	Capela de Santa Marta			place_of_worship		
40.6977200	-7.8732532						park
40.5210979	-7.5474258	Capela de Nossa Senhora do Coito			place_of_worship		
38.9842698	-8.8118694						park
38.9843774	-8.8100230	Parque Ribeirinho de Benavente					park
39.7518135	-8.8108994	Jardim da Almuinha Grande					park
37.3684502	-7.9684052			wash_house	lavoir		
39.7507701	-8.8110445	Parque Piscinas de Leiria					park
39.7389787	-8.7987911		picnic_site				
38.9807467	-8.8105134						park
39.1014010	-8.7099816						park
37.1908141	-8.4356521	Museu da Cortiça	museum				
40.2569563	-7.6231863	Praia Fluvial de Unhais da Serra	attraction				park
38.5815709	-8.0991232	Igreja de São Sebastião da Giesteira			place_of_worship		
38.5837818	-8.1031290		picnic_site				
40.2337573	-7.6237050	Quinta da Vargem					park
40.2332822	-7.6233142	Quinta da Vargem	guest_house				
40.2607326	-7.6234437						park
40.2627829	-7.6241209						park
40.2656486	-7.6235294						park
40.2589146	-7.6191363						park
40.2593194	-7.6234221						park
40.2307009	-7.4755206						park
41.1473405	-8.6615207	Jardim de Sobreiras					park
41.1461176	-8.6251919	Jardins da Casa do Roseiral					park
41.1473868	-8.6281452	Jardins do Museu Romântico					park
41.1481197	-8.6282399	Jardins da Casa Tait					park
41.1486161	-8.6218451	Jardins do Palácio dos Carrancas					park
37.1293226	-7.6429217						park
41.0357417	-7.6223079	Igreja Matriz de Castelo			place_of_worship		
41.0688078	-7.6150832	Igreja Matriz de Granja do tedo - S. Faustino e S. Jovita			place_of_worship		
37.8769539	-8.1628663	Jardim 25 de Abril					park
32.7194286	-17.1579734				place_of_worship		
38.9944105	-8.7372813						park
32.7178708	-17.1464904	Capela de Nossa Senhora da Nazaré			place_of_worship		
38.2897221	-8.0380555						park
41.1727657	-7.0511723	Solar do Santo António		manor			
41.1809497	-7.0417309	Área de Serviço para Autocaravanas de Torre de Moncorvo	caravan_site				
32.7259089	-17.1765775	Capela de Santo António			place_of_worship		
39.5337842	-8.6675994	Parque de Merendas	picnic_site				
39.5884370	-8.6491079	Parque de Merendas	picnic_site				
32.7293779	-17.1717745	Capela de São Francisco Xavier			place_of_worship		
40.6773193	-7.8990560				place_of_worship		
41.2854516	-8.2459384	Parque de Macieira					park
37.8776986	-8.1631759	Posto de Turismo	information				
39.8509000	-8.8660460	Igreja Matriz de Monte Real			place_of_worship		
39.9860352	-8.3857066	Capela Taliscas			place_of_worship		
40.8422077	-7.1304042	Capela de Santo Antão			place_of_worship		
40.8660498	-7.2073130	Igreja Matriz da Coriscada - Santo António			place_of_worship		
41.8164211	-8.8536464			yes	place_of_worship		
41.8276561	-8.8276526		picnic_site				
41.8425721	-8.7145985	Centro de Interpretação da Serra d'Arga					park
41.8425622	-8.7146126		information				
38.6228478	-9.0833451	Jardim Quinta da Queimada					park
41.8452029	-8.7435513	Casa do Guarda Florestal		ruins			
37.1361371	-8.4650955						park
38.5405346	-28.6277131	Bagatelle		manor			
41.6752182	-8.2577837	Santuário de Nossa Senhora da Abadia			place_of_worship		
41.6748760	-8.2584196	Museu da Abadia	museum				
37.0274768	-7.8497341						park
37.7461336	-25.1961296				place_of_worship		
38.8052347	-7.4561938	Castelo de Borba		castle			
38.6813023	-28.2068879				place_of_worship		
38.8056342	-7.4589769	Museu Paroquial Beato Domingos de Borba	museum				
38.8082720	-7.4549091						park
41.1738887	-7.0522894	Solar dos Pimentéis		castle			
41.1545147	-7.0131253	Igreja Matriz - S. JOão Baptista			place_of_worship		
41.1753361	-7.0526747	Vestígios Arqueológicos do Castelo Medieval de Torre de Moncorvo		ruins			
41.1754665	-7.0525931	Capela do Sagrado Coração de Jesus			place_of_worship		
41.1664598	-7.0716930	Capela de Nossa Senhora da Esperança			place_of_worship		
39.4738959	-8.4764941						park
40.6706202	-7.8870580	Igreja Cristã Internacional Graça e Vida			place_of_worship		
38.5320631	-28.6268277	Vila Itália	artwork				
37.1207858	-8.5739014	Prainha Clube Hotel	hotel				
38.5331408	-28.6264762	Residencial o Infante	guest_house				
38.5314522	-28.6270152	Armazéns Relva	artwork				
38.5286338	-28.6274640	Igreja Universal do Reino de Deus			place_of_worship		
39.1400482	-8.6793587	Praceta dos Trabalhadores Rurais					park
39.1392357	-8.6811155				place_of_worship		
39.1439823	-8.6783950	Igreja de Santa Marta			place_of_worship		
39.1456260	-8.6825924	Assembleia de deus			place_of_worship		
39.1411311	-8.6911061		picnic_site				
40.9997451	-8.5702135	Parque de Lazer do Coteiro					park
39.1353174	-8.6893590				place_of_worship		
39.1397842	-8.6799542						park
41.8736969	-8.2638764	Posto de Turismo	information				
39.1403690	-8.6848651						park
39.1389621	-8.6811752				place_of_worship		
39.1390731	-8.6809961				place_of_worship		
39.1372494	-8.6825190						park
39.1393183	-8.6800791						park
39.1367725	-8.6828019						park
39.1366256	-8.6833501						park
39.1370807	-8.6831564						park
40.6657098	-7.9015174					wood	park
37.0291195	-7.9699406	Faro Campervan Park	caravan_site				
41.5074828	-8.0110138	Capela Nossa Senhora Fátima			place_of_worship		
41.2820340	-8.7310242		museum				
38.7696914	-9.1981276	Igreja Paroquial da Sagrada Família - Pontinha			place_of_worship		
40.6641340	-7.9070854						park
41.1790280	-8.3095275	Capela de Nossa Senhora do Desterro			place_of_worship		
38.5731826	-7.9069017			yes			
40.2380457	-8.4868127	Quinta do Regalo	guest_house				
41.1668086	-8.3006579	Capela do Menino Deus			place_of_worship		
37.5148334	-8.0639497	Igreja de Santo António			place_of_worship		
40.6578915	-7.9213372				place_of_worship		
40.6435460	-7.9096930	Dom Afonso Henriques	artwork				
37.5140640	-8.0617616	Parque da rua de Beja					park
37.5122278	-8.0610559	Museu da Escrita do Sudoeste Almodôvar (MESA)	museum				
39.2857705	-9.2572912	Igreja do Divino Espírito Santo			place_of_worship		
37.5128804	-8.0595056	Hotel Serafim	hotel				
38.7756694	-9.2334483	Igreja Bíblica			place_of_worship		
38.8102127	-7.4122724		picnic_site				
38.8103579	-7.4123428						park
41.9601724	-8.3545475			ruins			
37.3106094	-8.5828620	Fóia Mountain Lodge	guest_house				
38.8270035	-7.4664668				place_of_worship		
38.8745304	-7.4665286				place_of_worship		
38.8219521	-7.4721015	Ermida de São Pedro		chapel	place_of_worship		
38.8067844	-7.4620393						park
38.8060634	-7.4562821	Residencial Inaramos	hotel				
38.7859747	-7.4853046	Ermida Santa Vitória Montes Claros			place_of_worship		
40.6487418	-7.8725922	Capela de São Frutuoso			place_of_worship		
37.7015647	-8.4858539	Igreja de Nossa Senhora da Assunção			place_of_worship		
39.5845434	-8.6437078				place_of_worship		
