@lat	@lon	name	tourism	historic	amenity
39.4179173	-6.6874193	Fuente del Castaño		monument	
39.4195522	-6.6872959	Molino harinero		monument	
39.4209259	-6.6875024	Fuente del Cura		monument	
39.4237252	-6.6883688	Fuente Nueva		monument	
41.7381572	-7.8940178	Castelo	viewpoint		
41.8760274	-8.2611002		viewpoint		
41.8738504	-8.2643237	Pelourinho de Soajo	attraction	pillory	
42.0485007	-8.6395840		viewpoint		
42.0494041	-8.6430890		viewpoint		
41.4387253	-8.3022207	Centro de Artes e Ofícios dos Fornos da Cruz de Pedra	museum		
42.0493700	-8.6432072	Monumento ao cabalo salvaxe		monument	fountain
40.2198959	-8.2187920	Miradouro São Miguel	viewpoint		
41.3892537	-7.4176805	Fonte do Lugar	attraction		fountain
38.4515785	-9.1076233	Museu Arqueológico de Sesimbra	museum		
38.4202019	-9.2151602	Santuário da Nossa Senhora do Cabo Espichel	attraction		
37.3162339	-8.6132145	Cascata do Barbelote	attraction		
40.6414512	-8.6548799	Aveiro Moments	attraction		ferry_terminal
40.6417953	-8.6556077	Museu Arte Nova	museum		
40.7388237	-8.4440470	Casa-museu do Rancho Folclórico da Ribeira de Fráguas	museum		
41.4180769	-7.4465634	Miradouro de São Domingos	viewpoint		
38.7306776	-9.1547533		attraction		
38.7121155	-9.1337350	Miradouro do Castelo de São Jorge	viewpoint		
41.1397309	-8.6021501	Miradouro da Escarpa	viewpoint		
41.0163316	-7.7754345		attraction	wayside_cross	
38.7821420	-9.3927471		viewpoint		
38.9373965	-9.3267973	Museu Nacional da Música	museum		
39.8736235	-8.4011770		viewpoint		
41.1125941	-7.5652402		viewpoint		
40.8554197	-8.3776219	Pelourinho de Macieira	attraction	pillory	
40.8647872	-8.4246091	Miradouro das sete cidades	viewpoint		
40.8425601	-8.4664578	Miradouro António César Guedes	viewpoint		
40.8419091	-8.4654589	Miradouro Parque de La-Salette	viewpoint		
40.4884429	-6.1100138	Hornacina de las Ánimas	attraction	memorial	
40.4879368	-6.1111454	Antigua Casa Hospicio	viewpoint		
40.4889821	-6.1106441	Cárcel Pública	viewpoint		
40.6215108	-6.9013329	Pelourinho de Castelo Bom	attraction	pillory	
40.6210385	-6.9006112	Cisterna Medieval		monument	
38.7881648	-9.3905745		viewpoint		
38.7969643	-9.3997301		viewpoint		
38.7841647	-9.4387740		viewpoint		
39.6053160	-8.4132604	Roda do Mouchão	attraction	noria	
37.6950100	-6.5502594	Museo Vázquez Díaz	museum		
37.1127069	-6.7694099		viewpoint		
36.9998239	-6.5538981		viewpoint		
36.9866257	-6.5252173		viewpoint		
37.0235278	-8.9956682		viewpoint		
37.0231033	-8.9946375		viewpoint		
37.0265815	-8.9914190		viewpoint		
37.1451712	-6.5471969		viewpoint		
38.4254237	-9.2152170	Ponto de observação das pegadas de dinossáurio	viewpoint		
40.1525266	-8.8603898	Museu Municipal Santos Rocha	museum		
37.0051029	-6.5659832		viewpoint		
40.1792484	-8.9044639	Miradouro Cabo Mondego	viewpoint		
42.0649164	-6.2867179		viewpoint		
38.7937200	-9.2274167		viewpoint		
37.0163729	-7.9375181	Museu Marítimo Almirante Ramalho Ortigão	museum		
38.5210001	-6.6250142	Iglesia Nuestra Señora de la Asunción		monument	
38.5218939	-6.6250032	Convento de Sta. Clara de La Parra		monument	
40.3219381	-7.5876845		viewpoint		
40.3243450	-7.5892857		viewpoint		
40.3206559	-7.5935209		viewpoint		
37.1441675	-6.8583010	Casa del Vigía		monument	
39.5250595	-7.9507063		museum		
39.4801370	-8.0278967	Estação Arqueológica de Vale do Junco	attraction	archaeological_site	
37.1812951	-8.9091669		viewpoint		
37.1833441	-8.9116768		viewpoint		
37.0913283	-8.6694993	Praia Dona Ana	viewpoint		
39.2414287	-9.3415015	Miradouro Praia da Peralta	viewpoint		
37.1501937	-7.8885475		viewpoint		
40.7317535	-7.3462983	Pelourinho de Freches	attraction	pillory	
39.4863464	-7.9445895		viewpoint		
42.1882722	-8.7528693	Mirador do Monte Aguieira	viewpoint		
40.7231338	-8.5998264		viewpoint		
40.6633829	-8.7312896	Monumento aos Habitantes da S. Jacinto no Mundo	attraction		
38.7948717	-9.3963850		viewpoint		
39.5130538	-9.1351169		viewpoint		
40.2993707	-7.9125067	Varandas de Avô	viewpoint		
39.7134553	-8.7164550	Museu Etnográfico do Freixial	museum		
41.6589581	-8.1813088	Pelourinho de Caniçada	attraction	pillory	
38.9571483	-8.5266885	Museu de Coruche	museum		
38.9574945	-8.5267651	Núcleo Tauroquico de Coruche	museum		
40.0899591	-7.8582533		viewpoint		
40.3831403	-8.4459671		viewpoint		
40.3505978	-8.3460601		viewpoint		
40.3778280	-8.3539673		viewpoint		
38.5611077	-9.1887842		viewpoint		
41.2931099	-7.7417100	Miradouro da Meia Laranja	viewpoint		
41.2908541	-7.7464772		viewpoint		
41.4223118	-7.9106680	Pedra Alta	attraction		
40.9644241	-7.5215899	Pelourinho de Fonte Arcada	attraction	pillory	
38.7036153	-9.3913401	Museu da Junta de Freguesia do Estoril	museum		
42.1744919	-8.5082349	Museo municipal	museum		
40.9637619	-7.5199323	Miradouro de Nossa Senhora da Saúde	viewpoint		
40.9645383	-7.5225252	Cerro do Relógio	viewpoint		
40.9641427	-7.5217375	Antiga Igreja Baptista	attraction		
41.1626331	-7.7907740		museum		
41.5549024	-8.3756543	Cais de Barcos	attraction		
40.5736643	-8.4514716		viewpoint		
40.5738449	-8.4506345		viewpoint		
38.7004162	-9.4213193	Grutas do Poço Velho	attraction	archaeological_site	
40.3578735	-8.4575013		museum		
39.6283509	-8.6682954	Museu da Vida de Cristo	museum		
39.6290526	-8.6693178	Museu de Arte Sacra e Etnologia	museum		
40.6864288	-8.7400337		viewpoint		
37.6385645	-7.6631399	"Cooperativa Oficina de Tecelagem de Mértola, CRL"	attraction		
42.1342251	-8.7623181		viewpoint		
42.1344635	-8.7625404		viewpoint		
37.6357222	-7.6649349	Arte Islamica	museum		
41.5721267	-6.8874310	Miradouro	viewpoint		
39.8504185	-7.6829584		viewpoint		
39.4429708	-8.5123496	Museu Agrícola de Riachos	museum		
38.7035700	-9.3962639	Museu do Exílio	museum		
38.6829282	-9.3147196		viewpoint		
38.5651657	-8.8989532	Miradouro Detrás de São Pedro	viewpoint		
38.5688046	-8.9035968		viewpoint		
38.5678050	-8.8996211	Pelourinho de Palmela	attraction	pillory	
41.8488125	-8.1142540	Miradoiro do Carballón	viewpoint		
39.9805353	-6.5370022	Puente Medieval	attraction		
39.9817067	-6.5374911	Mirador de la Catedral	viewpoint		
39.0574635	-9.0072491	Torre da Couraça	attraction	castle	
41.1523282	-6.7909247	Miradouro do Colado	viewpoint		
42.0022805	-8.6306091	Forte do Tuído		castle	
42.0318128	-8.6447711			castle	
41.3117677	-7.1497748	Miradouro da Senhora da Lapa 2	viewpoint		
41.5994153	-8.4728193	Quinta de São Bento	attraction		
38.4735781	-8.9829333	Museu Oceanográfico	museum		
38.6566104	-9.2338730		viewpoint		
41.7749733	-8.4302245	Mosteiro de Crasto		monument	
41.8748305	-6.3008748	Estación Tren La Torre de Aliste - Pobladura de Aliste	attraction		
40.8372725	-8.4781898	Casa-Museu Regional de Oliveira de Azeméis	museum		
41.1111780	-7.6949853	Cascata de Misarela	attraction		
39.0040310	-7.0915869		viewpoint		
42.0537589	-6.6829786	Molino de San Miguel de Lomba		monument	
38.7800133	-9.1407024	Miradouro de Aviões	viewpoint		
38.7264769	-9.1687638		viewpoint		
40.9966790	-6.9368078	Alto da Sapinha	viewpoint		
42.0596027	-6.6852676	Palomar de San Miguel de Lomba		monument	
40.7359326	-8.4170231	Marco Geodésico	viewpoint		
38.8416160	-7.5884070	Pelourinho de Estremoz	attraction	pillory	
41.8420175	-8.7083247	Arte na Leira	museum		
40.7164290	-7.4599302		viewpoint		
41.0566458	-6.9040026	Miradouro das Alminhas	viewpoint		
40.0375510	-7.5605357		museum		
41.1512140	-8.5931980		viewpoint		
41.1528968	-8.5930891		viewpoint		
41.7152453	-8.1529601	Miradouro Velho da Pedra Bela	viewpoint		
41.7041673	-8.1101014	Miradouro das Cascatas de Fecha de Barjas	viewpoint		
38.6803382	-9.1505163		viewpoint		
38.6813683	-9.1501231		viewpoint		
41.0391818	-7.8155118	Pelourinho de Lalim	attraction	pillory	
41.1248466	-8.3698402			monument	
41.1474948	-8.3907396			monument	
41.0466503	-6.8184282	Miradouro do Penedo Durão	viewpoint		
41.1691120	-6.7320049	Miradouro do Carrascalinho	viewpoint		
41.9413931	-8.7356865		viewpoint		
41.1128722	-6.8196656	Miradouro do Alto do Pirocão	viewpoint		
38.7580577	-9.1317356		viewpoint		
40.3032031	-8.3062087	Moinhos de Portela de Oliveira	viewpoint		
40.3022986	-8.3060478	Museu do Moinho Vitorino Nemésio	museum		
40.2073990	-8.4259990	Universidade de Coimbra	attraction	university	
39.2469963	-8.5853407		viewpoint		
39.2472645	-8.5825537		viewpoint		
41.1562382	-7.7798395	Douro Património Mundial		monument	
39.7562976	-9.0322270	Casa Museu de Afonso Lopes Vieira	museum		
38.6843246	-9.1588905	Miradouro da Casa da Cerca	viewpoint		
38.6848537	-9.1589190		viewpoint		
38.6843132	-9.1602900		viewpoint		
40.5847036	-8.2633334	Monte Coruche	viewpoint		
37.3336710	-7.8181724	Museu Vivo	museum		
37.2113548	-7.8931753		viewpoint		
39.7266427	-9.0456988		viewpoint		
37.6935051	-6.5965614	Museo de Minas de Río Tinto	museum		
37.6968071	-6.5976605	Casa 21	attraction		
40.4915425	-8.2938056	Queda de Água	viewpoint		
39.7417126	-6.2861454		viewpoint		
39.7421484	-6.2861504		viewpoint		
41.8087348	-8.4204401	Mercado Municipal		monument	
41.8086633	-8.4205173	Pelourinho de Ponte da Barca	attraction	pillory	
39.7547767	-9.0311175		viewpoint		
37.7263071	-6.5554283		viewpoint		
40.2662015	-8.2881969	Penedo de Castro	viewpoint		
41.1733663	-7.0532826	Museu do Ferro	museum		
41.1759277	-7.0520546	Museu de Arte Sacra	museum		
37.0761225	-8.2808533		viewpoint		
37.8768876	-6.6681555	Campanario	attraction		
41.7218385	-8.7821508		museum		
41.1758753	-7.0523363	Casa da Roda	museum		
38.0330791	-6.6095993		viewpoint		
41.1425457	-8.6119996	Pelourinho do Porto	attraction	pillory	
41.1424259	-8.6126223	Miradouro da Rua das Aldas	viewpoint		
41.1423091	-8.6120465	Miradouro do Terreiro da Sé	viewpoint		
41.1430996	-8.6113705		viewpoint		
41.1420609	-8.6129431	Miradouro do Largo do Colégio	viewpoint		
41.1422336	-8.6125743	Museu de Arte Sacra e Arqueologia	museum		
41.1410816	-8.6124698	Padre Américo		monument	
41.1757509	-7.8143014	Miradouro de Santo António	viewpoint		
41.1741921	-7.0533279	Museu do Vinho	museum		
38.0004691	-8.5584076	Museu do Trabalho Rural de Abela	museum		
37.0926407	-8.2646392		viewpoint		
37.0927284	-8.2651032		viewpoint		
41.7000493	-8.8355184		viewpoint		
41.7016327	-8.8352912	Nucleo Museológico de Santa Luzia	museum		
38.9187621	-6.3362979	Museo Abierto de Mérida	museum		
38.6802208	-9.1558164	Os Perseguídos		monument	
40.7846565	-8.4848992	Cruzeiro de Pinheiro da Bemposta	attraction	wayside_cross	
39.2227667	-6.8542163	Castillo de Azagala		castle	
39.3199146	-6.9762069	Castillo de Piedrabuena		castle	
41.8600769	-8.7164447	Quedas de Água das Penas	viewpoint		
40.2069869	-8.4258634		viewpoint		
37.2135041	-7.0712548	Mirador Flecha de El Rompido	viewpoint		
37.2161851	-7.0914759	Mirador de San Miguel	viewpoint		
41.1444784	-8.6186055	Miradouro do Passeio das Virtudes	viewpoint		
39.2689902	-7.1572412	Castillo de Mayorga		castle	
41.1452759	-8.6192093		attraction	tree	
41.1459545	-8.6197350	Jacarandá	attraction		
41.1088616	-6.7391087	Mirador de La Barca	viewpoint		
38.0640048	-6.6459827		museum		
39.9808956	-6.4835016	Mirador de la Ermita	viewpoint		
37.8847633	-6.6599624	Mirador del Puerto de Alájar	viewpoint		
38.0536926	-6.3389714		viewpoint		
39.4622070	-6.3520841	Mirador de La Montaña (2)	viewpoint		
38.5557997	-7.7727618	Ponte sobre a Ribeira de Machede	viewpoint		
41.0710751	-6.6665232	El Castillo	viewpoint		
39.9964038	-7.1436395	Pelourinho de Idanha-a-Velha	attraction	pillory	
37.2627905	-8.2402712		viewpoint		
37.3476438	-8.8456437		viewpoint		
37.8341748	-8.2447728	Museu Etnografico de Messejana	museum		
37.8345349	-8.2449526	Pelourinho de Messejana	attraction	pillory	
37.1897522	-8.4472932	Casa da Cultura Islâmica e Mediterrânica	museum		
41.7274995	-8.7020247		viewpoint		
40.2200147	-8.0539906	Museu de Arganil	museum		
37.2217035	-7.1346469	Caño del Tendal	viewpoint		
41.1458792	-8.6026026	Conjunto arbóreo em Jardim de S. Lázaro	attraction		
40.4490619	-6.2691259	Mirador de las Carrascas	viewpoint		
40.8556481	-8.3777945	Museu Municipal de Vale de Cambra	museum		
42.0361168	-8.8190357	Laberinto de Monte Lousado	attraction	archaeological_site	
38.8765834	-6.9762170	Monumento de la Hispanidad		monument	
41.7618936	-8.6384192		viewpoint		
38.4811164	-9.0031323		viewpoint		
41.1412294	-8.6096808	Miradouro da Muralha Fernandina	viewpoint		
41.1396475	-8.6093361	Miradouro Ponte Luiz I	viewpoint		
41.1457497	-8.6189303		viewpoint		
41.1454728	-8.6191486		viewpoint		
41.1446497	-8.6199827		viewpoint		
42.1500556	-8.8481140		viewpoint		
39.2627154	-8.8752847	Ponte Romana		monument	
39.3860230	-7.4364673	Fonte dos Carvoeiros	viewpoint		
41.9741417	-8.2231997		viewpoint		
41.7489202	-8.8760309	Moinhos de Montedor	viewpoint		
37.1659691	-7.8881862	Miradoura das Castanhas	viewpoint		
37.1942439	-7.3321883	El Faro	attraction		
41.8462827	-8.4181315	Pelourinho de Arcos de Valdevez	attraction	pillory	
38.4575919	-9.0106648	Miradouro Mina de Brecha da Arrábida	viewpoint		
41.1655091	-8.6450405	Ponte das Andresas		monument	
42.0301097	-8.1584143	Pelourinho de Castro Laboreiro	attraction	pillory	
39.0678626	-9.2625828	Miradouro do Barro	viewpoint		
38.6826701	-9.1583124	Museu da Música Filarmónica	museum		
38.6817779	-9.1599743	Centro de Interpetação de Almada Velha	museum		
41.7601502	-8.6258462	Pelourinho de Bertiandos	attraction	pillory	
41.7675647	-8.5830502	Pelourinho de Ponte de Lima	attraction	pillory	
42.0448676	-8.5806705	Pelourinho de Telheira	attraction	pillory	
42.0315512	-8.6448630	Pelourinho de Valença	attraction	pillory	
38.6837229	-9.1573143	Núcleo Medieval Moderno	museum		
38.6840058	-9.1609597	Museu de Arqueologia e História Local	museum		
41.9406078	-8.7450050	Pelourinho de Vila Nova de Cerveira	attraction	pillory	
42.0416160	-8.4944809	Palácio da Brejoeira		monument	
37.1840053	-8.8934262	Museo do Mar et da terra da Carrapateira	museum		
41.3805381	-8.7581199	Museu Municipal de Etnografia e História da Póvoa de Varzim	museum		
41.8311519	-8.7485070	Pedra Alçada	viewpoint		
38.6703519	-9.1920069	Monumento à Multiculturalidade		monument	
40.2051778	-8.4147297		viewpoint		
38.7100776	-9.4052581	Museu da Música Portuguesa - Casa Verdades Faria	museum		
40.6592219	-8.5361787	Pelourinho de Frossos	attraction	pillory	
38.6927804	-9.4237024		viewpoint		
39.5994912	-8.4143456	Museu dos Fósforos	museum		
37.5094920	-7.2697453	Mirador de la Peña Maya	viewpoint		
39.8293729	-7.4944093	Convento da Graça Museu de Arte Sacra	museum	monastery	
40.4144512	-7.5093664	Miradouro de São Lourenço	viewpoint		
38.6424231	-8.2263863		viewpoint		
41.8726686	-8.8404644		viewpoint		
40.7732162	-7.0618753			monument	
39.5912333	-8.5338417	Moinhos da Pena	viewpoint		
41.4897998	-6.1352292	Noria		monument	
39.1079278	-9.3553378		attraction		
39.4753489	-6.3704556	Palacio de los Toledo - Moctezuma		monument	
39.4739390	-6.3710243	Casa del Mono		monument	
39.4736366	-6.3704060	Centro de Interpretación de la Semana Santa Cacereña	museum		
39.4751103	-6.3709186	Centro de Interpretación de las Tres Culturas	museum		
39.4740901	-6.3718799	Torre del Horno		monument	
39.4745934	-6.3715062	Torre de la Hierba		monument	
39.4735870	-6.3721642	Arco de Santa Ana		monument	
39.4737029	-6.3723037	Torre del Postigo		monument	
39.4725911	-6.3722071	Enfermería de San Antonio (actual Convento de las Jerónimas)		monument	
39.4760239	-6.3696966	Palacio de Francisco de Godoy		monument	
39.4763116	-6.3720703	Iglesia y Convento de Santo Domingo		monument	
39.4759245	-6.3723814	Palacio de Galarza		monument	
39.4757837	-6.3725263	Casa del Marqués de Camarena		monument	
39.4753696	-6.3728829	Palacio de la Isla		monument	
39.4496636	-6.3941571	Mina la Abundancia		monument	
40.3139308	-7.6935786		viewpoint		
41.7022054	-8.1293243		viewpoint		
39.4718867	-6.3734116	Museo de Arte Contemporáneo Helga de Alvear	museum		
38.7228595	-9.1699553		viewpoint		
42.1347648	-6.7196429		viewpoint		
42.1551242	-6.7198782	Mirador del Cañón de Forcadura	viewpoint		
37.7984567	-7.1757622		attraction		
37.7986795	-7.1788041		attraction		
37.0993233	-8.6655459		viewpoint		
41.4965350	-6.2751016	Castelo de Miranda do Douro		castle	
38.4236515	-6.4185817	Museo Santa Clara	museum		
38.4262807	-6.4181276	Casa-Palacio del Conde de la Corte		castle	
40.0527119	-7.1859867		viewpoint		
38.6476329	-9.0597966		viewpoint		
38.5657061	-8.9024963		viewpoint		
37.2522770	-6.9687970	Centro de visitantes Anastasio Senra	attraction		
37.2291858	-6.8922196	Casa Museo Martín Alonso Pinzón	museum		
37.2071053	-6.9258074	Calendario Azteca	attraction		
37.1139760	-6.7687910	Pino Centenario	attraction		
37.2313876	-6.8909254	La Fontanilla	attraction		
41.4041695	-8.5009395	Porta de São Tiago	attraction		
42.0389069	-8.6264579		viewpoint		
38.5906127	-9.0853904	Monte do Vale	viewpoint		
37.0406442	-6.6290210	Vista del Acantilado El Asperillo	viewpoint		
42.1952306	-8.3549926		viewpoint		
40.9159262	-7.1062565	Poio do Gato	viewpoint		
37.0962968	-8.9517225	Miradouro da Grota	viewpoint		
42.1206567	-8.2666662		viewpoint		
38.6792284	-9.1713427	Cruz Alta		monument	
38.6793562	-9.1705261		viewpoint		
38.6784580	-9.1725405		viewpoint		
41.1365290	-8.5358368	Monumento em Homenagem ao Ourives		monument	
37.4194423	-6.1110880	Esencia | Flamenco stage	attraction		theatre
41.1597166	-8.5288074	Soldado Desconhecido		monument	
40.5708331	-8.4458373	Armando Castela	attraction		
38.7109765	-9.1306072		attraction		
39.3525524	-9.3813186	Segredo	viewpoint		
38.6871694	-9.1479881	Chafariz de Cacilhas		monument	
38.9299049	-9.2154353		viewpoint		
38.5339099	-8.9387246		viewpoint		
41.1413903	-8.6158454	Palácio da Bolsa	museum		
40.3905063	-6.3216708	Chorro de la Meancera	attraction		
39.2671510	-8.7927105	Pelorinho		monument	
41.1444305	-8.6221022	Miradouro da Bandeirinha da Saúde	viewpoint		
38.6973662	-9.2070794	Museu Nacional de Arqueologia	museum		
37.1933991	-8.9139033		viewpoint		
37.1907812	-8.9105693		viewpoint		
37.1880343	-8.9095498		viewpoint		
37.0870094	-8.2540535	Museu de Arte Sacra	museum		
40.4893243	-8.4717994	Aliança Underground Museum	museum		
40.0912658	-7.8602077	Miradouro Norte da Barragem de Santa Luzia	viewpoint		
38.7077328	-9.1352861	Lisboa Story Center	museum		
38.7120969	-9.1352429	Miradouro do Mercado do Chão do Loureiro	viewpoint		
40.0379923	-8.2037606		viewpoint		
41.4080549	-7.4538965	Pelourinho de Murça	attraction	pillory	
41.4298155	-8.0829870	Núcleo Museológico dos Moinhos dos Argontins	museum		
38.6907539	-9.4309654		viewpoint		
38.6731285	-9.1711620	Fernão Mendes Pinto		monument	
41.1461615	-8.6275063		viewpoint		
41.1466897	-8.6273240		viewpoint		
41.1461383	-8.6278765		viewpoint		
41.1462120	-8.6279999		viewpoint		
41.1467665	-8.6280388		viewpoint		
41.1464110	-8.6278993		viewpoint		
41.1466281	-8.6279194		viewpoint		
41.1465322	-8.6280240		viewpoint		
41.1457313	-8.6266011		viewpoint		
41.1455566	-8.6273722		viewpoint		
41.1455748	-8.6259533		viewpoint		
41.1457242	-8.6258756		viewpoint		
41.1455465	-8.6263382		viewpoint		
41.1457111	-8.6261156		viewpoint		
41.1457293	-8.6251339		viewpoint		
41.1466756	-8.6276513		attraction		
38.9489790	-6.4384251	"Presa Romana ""Charca Grande"""		monument	
40.9068811	-7.8380068	Pelourinho de Pendilhe	attraction	pillory	
38.7291812	-9.1542483		viewpoint		
37.6541314	-8.2262584	miradouro	viewpoint		
40.2100059	-8.4282324	Museu da Santa Casa da Misericórdia	museum		
42.0442010	-8.8532950		viewpoint		
42.0446824	-8.8588181		viewpoint		
37.8800996	-6.6690016	Mirador de Alájar	viewpoint		
38.7958888	-9.3890844	Museu Klaus Ohnsmann	museum		
41.3837368	-6.3928360	Miradouro da Capela de São Paulo	viewpoint		
42.1675242	-8.6083037	Miradoiro da Risca	viewpoint		
42.1695732	-8.6076469	Penedo de Noiteboa	attraction		
39.3610984	-9.1581927	Miradouro Jogo da Bola	viewpoint		
38.6820334	-9.1600307	Casa Pargana - Arquivo Histórico		monument	
38.6835173	-9.1605089		viewpoint		
38.6841889	-9.1581770	Miradouro Luís de Queirós	viewpoint		
38.6844877	-9.1584480		viewpoint		
38.6845278	-9.1569650		viewpoint		
41.1986139	-7.5319148	Miradouro de Casal de Loivos	viewpoint		
38.6768787	-9.1646879	Galeria Municipal de Arte	museum		
38.7989658	-9.3742652	Pedra	viewpoint		
37.1930342	-7.4140211	Arquivo Municipal	museum		
38.6881672	-9.1462891		viewpoint		
41.3245358	-8.1453665	Estátua de Leonardo Coimbra		monument	
41.3227626	-8.1450864	Monumento do Soldado Desconhecido		monument	
